DesignName,L/B_SynthWns,L/P_SynthWns,L/B_PlaceWns,L/P_PlaceWns,L/B_RouteWns,L/P_RouteWns,PATH_TYPE,REQUIREMENT,PATH_DELAY,LOGIC_DELAY,NET_DELAY,SKEW,WNS,ClockRelationship,LOGIC_LEVELS,LOGICAL_PATH,STARTPOINT_CLOCK,ENDPOINT_CLOCK,STARTPOINT_PIN,ENDPOINT_PIN,COMB_DSP,DOA_REG,DOB_REG,MREG,PREG,BRAM_CROSSINGS,DSP_CROSSINGS,IO_CROSSINGS,CONFIG_CROSSINGS,SLR_CROSSINGS,BOUNDING_BOX_SIZE,CLOCK_REGION_DISTANCE,PBLOCKS,HIGH_FANOUT,CUMULATIVE_FANOUT,DONT_TOUCH,MARK_DEBUG,FIXED_LOC,FIXED_ROUTE,HOLD_FIX_DETOUR,COMBINED_LUT_PAIRS,End Point Clock,clk,INITWNS,PLACEWNS,PREROUTEWNS,ROUTEWNS,WNSDIFF,ROUTEWNSDIFF,PREROUTEWHS,ROUTEWHS,PREROUTETHS,ROUTETHS,WHSDIFF,THSDIFF,DP_STARTWL,DP_ENDWL,% WLVAR,NORTHPLACECONG,NORTHROUTECONG,NORTHCONGDIFF,SOUTHPLACECONG,SOUTHROUTECONG,SOUTHCONGDIFF,EASTPLACECONG,EASTROUTECONG,EASTCONGDIFF,WESTPLACECONG,WESTROUTECONG,WESTCONGDIFF,CLK,ArpIcmpTop_clk,fft_gen_top_clk,oam_clk_0,oam_clk_1,oam_clk_10,oam_clk_11,oam_clk_12,oam_clk_13,oam_clk_14,oam_clk_15,oam_clk_16,oam_clk_17,oam_clk_2,oam_clk_3,oam_clk_4,oam_clk_5,oam_clk_6,oam_clk_7,oam_clk_8,oam_clk_9,MMCME2_ADV_inst_n_6_BUFG_inst_n_0,input_paths,ref_clk_in,**async_default**,TcpIp6Top_clk,clock,proc_clk_pin,rx_clk_pin,sys_clk_pin,tx_clk_pin,filter_clk,multi_lut_clk,ram_clk,s1_clk,chip_n_clk_pad,hydra_clk1,i_clk,i_clock,i_sdclock_25,i_sdclock_50,i_sd_clock,clk_mmcm,**default**,clkout1,clkout2,clkout0,apb_clock,FSL_Clk,ClkVfag,clk0_sys,clk10_rx,clk10_sys,clk11_sys,clk12_sys,clk13_sys,clk14_sys,clk15_sys,clk16_sys,clk17_sys,clk18_sys,clk19_sys,clk1_sys,clk2_sys,clk3_sys,clk4_sys,clk5_sys,clk6_sys,clk7_sys,clk8_sys,clk9_sys,clk_core,clk_mrisc,XCLK,clk1x,clk2x,mii_rxc,pif_clk,sonet_rxc,sonet_txc,core_clk,pipe_clk,pci_clk,tck,mrx_clk_pad_i,mtx_clk_pad_i,clk_int,mclk_i,PAD_MEM_CLK,clk_channel_i,clk_proc_i,iwb_clk_i,TS_clock,aclk,CLK_33,global_90_mhz,p_sys_pll_ref_clk,pad_clk106,clk_tick,TxTop,WRAPPER_CLOCK,rx_clk,clock_54
xcvu095_temac_oam_bk2bk_cmn_mem_swapps_v7,1.000,1.000,1.000,1.000,0.996,1.000,SETUP,8.00000,7.71300,1.540(20%),6.173(80%),-0.27200,0.03900,Safely Timed,1,RAMB36E2->LUT6->FDRE,clk,clk,RAMB36E2/CLKARDCLK,FDRE/D,0,0,0,0,0,7,2,2,0,0,33%x46%,"2,4",0,108,109,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcvu095_temac_oam_bk2bk_cmn_mem_swapps_v7,1.000,1.000,1.000,1.000,0.996,1.000,HOLD,0.00000,0.14600,0.063(44%),0.083(56%),0.06200,0.02800,Safely Timed,1,FDRE->LUT5->FDRE,mii_rx_clk_1,mii_rx_clk_1,FDRE/C,FDRE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,3,4,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcvu095_temac_oam_bk2bk_cmn_mem_swapps_v7,1.000,1.000,1.000,1.000,0.996,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oam_zigzag_100x_pl,1.000,1.000,0.926,0.998,0.984,1.028,SETUP,5.01000,5.39300,0.826(16%),4.567(84%),-0.47100,-0.93600,Safely Timed,8,FDRE->LUT3->LUT6->LUT6->LUT6->LUT6->LUT6->LUT6->LUT2->FDCE,clk,clk,FDRE/C,FDCE/CE,0,0,0,0,0,4,1,1,0,0,18%x22%,"1,2",0,150,179,0,0,0,0,0,1,-,-,-0.08400,-0.67400,-0.80040,-0.94100,-0.12640,-0.14060,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oam_zigzag_100x_pl,1.000,1.000,0.926,0.998,0.984,1.028,HOLD,0.00000,0.33800,0.161(48%),0.177(52%),0.20300,0.02800,Safely Timed,1,FDRE->LUT6->FDRE,clk,clk,FDRE/C,FDRE/D,0,0,0,0,0,0,1,0,0,0,1%x0%,"1,0",0,184,185,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-0.16000,0.02400,-174.58200,0.00000,0.18400,174.58200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oam_zigzag_100x_pl,1.000,1.000,0.926,0.998,0.984,1.028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00027,0.000277,2.527075812,1,1,0,0,1,1,0,1,1,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_cn_routers_v7,1.000,1.000,0.938,1.000,0.953,1.000,SETUP,7.80000,9.17400,0.986(11%),8.188(89%),-0.30500,-1.76200,Safely Timed,13,FDRE->LUT3->LUT6->LUT5->LUT6->LUT6->LUT3->LUT5->LUT5->LUT4->LUT6->LUT6->LUT6->LUT6->FDRE,CLK,CLK,FDRE/C,FDRE/CE,0,0,0,0,0,6,2,2,0,0,22%x48%,"0,4",0,1102,1404,0,0,0,0,0,2,-,-,-1.00900,-1.53400,-1.68140,-1.75000,-0.14740,-0.06860,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_cn_routers_v7,1.000,1.000,0.938,1.000,0.953,1.000,HOLD,0.00000,0.17500,0.065(38%),0.110(62%),0.09000,0.02900,Safely Timed,1,FDRE->LUT4->FDSE,CLK,CLK,FDRE/C,FDSE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,16,17,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-0.12100,0.03000,-8.87700,0.00000,0.15100,8.87700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_cn_routers_v7,1.000,1.000,0.938,1.000,0.953,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000228,0.000232,1.724137931,0,1,1,2,1,-1,0,1,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_fir_float6_v7,1.070,1.000,0.922,1.000,0.926,1.000,SETUP,4.96000,7.44600,2.472(34%),4.974(66%),-0.13100,-2.59300,Safely Timed,19,DSP_OUTPUT->LUT5->CARRY8->CARRY8->CARRY8->CARRY8->CARRY8->CARRY8->CARRY8->LUT2->CARRY8->LUT4->LUT6->CARRY8->LUT2->LUT6->LUT5->LUT6->LUT3->LUT6->FDCE,clk,clk,DSP_OUTPUT/CLK,FDCE/D,0,0,0,0,1,1,3,2,0,0,4%x8%,"0,0",0,186,253,0,0,0,0,0,3,-,-,-2.46800,-2.69900,-2.50900,-2.58200,0.19000,-0.07300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_fir_float6_v7,1.070,1.000,0.922,1.000,0.926,1.000,HOLD,0.00000,0.17100,0.079(47%),0.092(53%),0.08600,0.02900,Safely Timed,1,FDCE->LUT5->FDCE,clk,clk,FDCE/C,FDCE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-0.12500,0.02900,-31.08300,0.00000,0.15400,31.08300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mentor_rb1_fir_float6_v7,1.070,1.000,0.922,1.000,0.926,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000203,0.000224,9.375,0,0,0,0,0,0,0,1,1,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ATCG_IPS_ArpPkt_Softjinfft_Seagull,1.407,1.000,1.150,1.000,1.082,1.000,SETUP,1.50000,2.57700,1.350(53%),1.227(47%),-0.25500,-1.82900,Safely Timed,2,RAMB18E2->LUT6->LUT2->RAMB36E2,ArpIcmpTop_clk,ArpIcmpTop_clk,RAMB18E2/CLKARDCLK,RAMB36E2/ENARDEN,0,0,0,0,0,2,0,0,0,0,1%x3%,"0,1",0,10,26,0,0,0,0,0,0,-,-,-2.38300,-2.22200,-2.07140,-1.82900,0.15060,0.24240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ATCG_IPS_ArpPkt_Softjinfft_Seagull,1.407,1.000,1.150,1.000,1.082,1.000,HOLD,0.00000,0.12500,0.125(100%),0.000(0%),0.00000,0.00500,Safely Timed,0,SRLC32E->SRL16E,ArpIcmpTop_clk,ArpIcmpTop_clk,SRLC32E/CLK,SRL16E/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,1,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-0.14600,-0.00400,-73.57500,-0.02400,0.14200,73.55100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ATCG_IPS_ArpPkt_Softjinfft_Seagull,1.407,1.000,1.150,1.000,1.082,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000297,0.00031,4.193548387,1,1,0,1,2,1,0,1,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oc_or1k_75,1.000,1.000,0.869,1.000,0.897,1.000,SETUP,5.53000,5.97400,0.890(15%),5.084(85%),-0.09300,-0.51300,Safely Timed,9,FDCE->LUT4->LUT5->LUT6->LUT6->LUT6->LUT5->LUT6->LUT6->LUT6->FDCE,CLK,CLK,FDCE/C,FDCE/D,0,0,0,0,0,6,0,0,0,0,11%x4%,"0,0",0,69,130,0,0,0,0,0,3,-,-,-0.18200,-0.45100,-0.49130,-0.51100,-0.04030,-0.01970,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oc_or1k_75,1.000,1.000,0.869,1.000,0.897,1.000,HOLD,0.00000,0.23300,0.100(43%),0.133(57%),0.16300,0.01400,Safely Timed,1,FDCE->LUT5->FDCE,CLK,CLK,FDCE/C,FDCE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,1",0,7,8,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-0.13100,0.01400,-22.17200,0.00000,0.14500,22.17200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oc_or1k_75,1.000,1.000,0.869,1.000,0.897,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000208,0.000209,0.4784689,2,1,-1,0,0,0,0,1,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcvu065_oam_zigzag_mclk_swapps_v7,1.000,1.000,0.974,1.000,0.972,1.000,SETUP,5.65000,4.76900,0.114(3%),4.655(97%),-0.40300,0.04100,Safely Timed,0,FDRE->RAMB36E2,clk,clk,FDRE/C,RAMB36E2/DINADIN[0],0,0,0,0,0,2,3,1,0,0,18%x6%,"1,0",0,86,86,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcvu065_oam_zigzag_mclk_swapps_v7,1.000,1.000,0.974,1.000,0.972,1.000,HOLD,0.00000,0.38400,0.103(27%),0.281(73%),0.21000,0.02800,Safely Timed,0,FDRE->RAMD32,oam_clk_5,oam_clk_5,FDRE/C,RAMD32/WADR0,0,0,0,0,0,0,1,0,0,0,3%x0%,"1,0",0,27,27,0,0,0,0,0,0,0,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcvu065_oam_zigzag_mclk_swapps_v7,1.000,1.000,0.974,1.000,0.972,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
turbo_8dsp_block,1.000,1.000,0.981,1.000,0.937,1.000,SETUP,5.50000,5.76000,2.229(39%),3.531(61%),-0.28400,-0.52100,Safely Timed,15,FDRE->LUT4->LUT6->LUT3->LUT6->LUT6->CARRY8->LUT6->LUT6->LUT6->LUT3->LUT6->LUT4->CARRY8->CARRY8->LUT4->FDRE,clk,clk,FDRE/C,FDRE/D,0,0,0,0,0,1,1,0,0,0,4%x2%,"0,1",0,127,491,0,0,0,0,0,1,-,-,-1.39500,-0.54000,-0.53820,-0.52000,0.00180,0.01820,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
turbo_8dsp_block,1.000,1.000,0.981,1.000,0.937,1.000,HOLD,0.00000,0.14100,0.048(35%),0.093(65%),0.05700,0.02800,Safely Timed,0,FDRE->FDRE,clk,clk,FDRE/C,FDRE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,1,1,0,0,0,0,0,0,0,12,-,-,-,-,-,-,-0.15100,0.03000,-12.19800,0.00000,0.18100,12.19800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
turbo_8dsp_block,1.000,1.000,0.981,1.000,0.937,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000227,0.000242,6.198347107,1,1,0,0,1,1,0,1,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcku060_oam_cmn_mem_swapps_v7,-,1.000,-,1.000,-,1.000,SETUP,5.42000,5.09200,1.505(30%),3.587(70%),-0.69700,-0.37000,Safely Timed,2,RAMB36E2->LUT6->LUT6->FDRE,MMCME2_ADV_inst_n_6_BUFG_inst_n_0,MMCME2_ADV_inst_n_6_BUFG_inst_n_0,RAMB36E2/CLKARDCLK,FDRE/D,0,0,0,0,0,6,7,1,0,0,28%x50%,"2,2",0,73,75,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcku060_oam_cmn_mem_swapps_v7,-,1.000,-,1.000,-,1.000,HOLD,0.00000,0.14100,0.095(68%),0.046(32%),0.05700,0.02800,Safely Timed,2,FDRE->LUT4->CARRY8->FDRE,MMCME2_ADV_inst_n_6_BUFG_inst_n_0,MMCME2_ADV_inst_n_6_BUFG_inst_n_0,FDRE/C,FDRE/D,0,0,0,0,0,0,0,0,0,0,0%x0%,"0,0",0,3,5,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xcku060_oam_cmn_mem_swapps_v7,-,1.000,-,1.000,-,1.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
